,date,unit_sales,rolling_mean_14,year,month,day,dayofweek
908,2015-07-03,451200.71,400152.1313571428,2015,7,3,4
909,2015-07-04,576960.618,401208.24342857144,2015,7,4,5
910,2015-07-05,547146.487,388285.5468571429,2015,7,5,6
911,2015-07-06,410846.703,387551.47242857143,2015,7,6,0
912,2015-07-07,317564.863,388269.1305714286,2015,7,7,1
913,2015-07-08,422137.733,388577.4481428572,2015,7,8,2
914,2015-07-09,342949.296,388842.1268571429,2015,7,9,3
915,2015-07-10,365185.338,388418.75350000005,2015,7,10,4
916,2015-07-11,438700.27,388467.68207142863,2015,7,11,5
917,2015-07-12,498398.191,390002.6249285714,2015,7,12,6
918,2015-07-13,347540.416,388771.221,2015,7,13,0
919,2015-07-14,314518.18,387336.5792142857,2015,7,14,1
920,2015-07-15,364402.68,395536.98928571434,2015,7,15,2
921,2015-07-16,314035.206,402153.51164285716,2015,7,16,3
922,2015-07-17,365006.279,407404.48571428575,2015,7,17,4
923,2015-07-18,450887.366,410937.0557857143,2015,7,18,5
924,2015-07-19,495382.846,419064.53571428574,2015,7,19,6
925,2015-07-20,361633.157,422144.2343571428,2015,7,20,0
926,2015-07-21,313876.682,420263.17707142857,2015,7,21,1
927,2015-07-22,344429.957,424499.0610714286,2015,7,22,2
928,2015-07-23,290090.5,429184.5593571429,2015,7,23,3
929,2015-07-24,344489.378,431335.43264285714,2015,7,24,4
930,2015-07-25,419727.886,429256.83742857137,2015,7,25,5
931,2015-07-26,461229.419,424306.42407142854,2015,7,26,6
932,2015-07-27,337399.779,424467.05735714285,2015,7,27,0
933,2015-07-28,298321.674,422590.4325,2015,7,28,1
934,2015-07-29,335718.247,413381.9235,2015,7,29,2
935,2015-07-30,279559.145,407970.4779285714,2015,7,30,3
936,2015-07-31,366420.059,401813.73285714287,2015,7,31,4
937,2015-08-01,546003.539,392808.5005714285,2015,8,1,5
938,2015-08-02,550319.244,389111.0976428572,2015,8,2,6
939,2015-08-03,425811.855,385595.84435714287,2015,8,3,0
940,2015-08-04,374731.025,385332.40285714285,2015,8,4,1
941,2015-08-05,389941.47,379781.84742857143,2015,8,5,2
942,2015-08-06,303547.0,376006.2191428571,2015,8,6,3
943,2015-08-07,354411.422,374527.93628571427,2015,8,7,4
944,2015-08-08,399393.349,373172.76599999995,2015,8,8,5
945,2015-08-09,348023.317,370517.8537142857,2015,8,9,6
946,2015-08-10,417945.087,369793.52249999996,2015,8,10,0
947,2015-08-11,345965.488,368636.62921428576,2015,8,11,1
948,2015-08-12,363171.835,366587.7411428572,2015,8,12,2
949,2015-08-13,300679.125,364125.16535714286,2015,8,13,3
950,2015-08-14,431983.454,364226.14964285714,2015,8,14,4
951,2015-08-15,529597.931,371020.162,2015,8,15,5
952,2015-08-16,495822.306,374944.19042857137,2015,8,16,6
953,2015-08-17,368658.559,379528.3831428572,2015,8,17,0
954,2015-08-18,320640.471,383875.1219285714,2015,8,18,1
955,2015-08-19,352078.877,387125.94428571436,2015,8,19,2
956,2015-08-20,299052.886,388087.1228571429,2015,8,20,3
957,2015-08-21,352713.415,388795.84028571425,2015,8,21,4
958,2015-08-22,421420.262,387343.37335714285,2015,8,22,5
959,2015-08-23,459525.117,379257.22321428574,2015,8,23,6
960,2015-08-24,357677.9,385010.4595,2015,8,24,0
961,2015-08-25,327090.012,388413.5890714285,2015,8,25,1
962,2015-08-26,348983.553,390374.5596428571,2015,8,26,2
963,2015-08-27,291486.974,391883.1296428571,2015,8,27,3
964,2015-08-28,355696.755,396566.2292857143,2015,8,28,4
965,2015-08-29,475457.005,395394.40014285716,2015,8,29,5
966,2015-08-30,544499.636,391501.7617142857,2015,8,30,6
967,2015-08-31,418999.7,387419.3834285714,2015,8,31,0
968,2015-09-01,481238.291,383555.7724285714,2015,9,1,1
969,2015-09-02,490101.006,380851.3015,2015,9,2,2
970,2015-09-03,391703.585,380530.29335714283,2015,9,3,3
971,2015-09-04,418264.052,380409.0071428572,2015,9,4,4
972,2015-09-05,606837.739,381982.3580714286,2015,9,5,5
973,2015-09-06,674147.774,389946.7723571429,2015,9,6,6
974,2015-09-07,408580.626,385641.9732857143,2015,9,7,0
975,2015-09-08,345049.936,384293.72500000003,2015,9,8,1
976,2015-09-09,383706.49,383280.2762857143,2015,9,9,2
977,2015-09-10,302316.991,382623.69407142856,2015,9,10,3
978,2015-09-11,357475.471,377174.64414285717,2015,9,11,4
979,2015-09-12,511806.514,373307.43514285714,2015,9,12,5
980,2015-09-13,590655.071,376784.3872857143,2015,9,13,6
981,2015-09-14,353221.043,380380.18307142856,2015,9,14,0
982,2015-09-15,342179.375,391851.45592857146,2015,9,15,1
983,2015-09-16,403169.164,401710.1794285714,2015,9,16,2
984,2015-09-17,304521.44,408328.08650000003,2015,9,17,3
985,2015-09-18,349805.614,413010.2748571429,2015,9,18,4
986,2015-09-19,521976.199,426254.3803571429,2015,9,19,5
987,2015-09-20,596920.972,441584.57014285715,2015,9,20,6
988,2015-09-21,375776.313,445220.47914285713,2015,9,21,0
989,2015-09-22,330758.451,446503.3308571428,2015,9,22,1
990,2015-09-23,373922.006,448983.54064285714,2015,9,23,2
991,2015-09-24,294623.818,449757.1132857143,2015,9,24,3
992,2015-09-25,355857.17,449884.1644285714,2015,9,25,4
993,2015-09-26,504286.842,452480.5579285714,2015,9,26,5
994,2015-09-27,589661.64,455777.3747142857,2015,9,27,6
995,2015-09-28,352103.142,451078.8992142857,2015,9,28,0
996,2015-09-29,312064.222,441146.1195,2015,9,29,1
997,2015-09-30,387542.708,434936.70221428573,2015,9,30,2
998,2015-10-01,420778.81,428709.4061428571,2015,10,1,3
999,2015-10-02,464246.144,423819.5177142857,2015,10,2,4
1000,2015-10-03,678750.784,417757.97914285713,2015,10,3,5
1001,2015-10-04,753785.967,412241.77900000004,2015,10,4,6
1002,2015-10-05,440359.556,409898.6137857143,2015,10,5,0
1003,2015-10-06,364753.063,408877.7934285715,2015,10,6,1
1004,2015-10-07,394589.802,408178.9017142857,2015,10,7,2
1005,2015-10-08,306479.959,407629.3893571429,2015,10,8,3
1006,2015-10-09,488694.595,407513.79642857146,2015,10,9,4
1007,2015-10-10,473084.045,406976.677,2015,10,10,5
1008,2015-10-11,540637.484,406905.71764285717,2015,10,11,6
1009,2015-10-12,366000.705,406825.8675714286,2015,10,12,0
1010,2015-10-13,273093.25,404674.7852142858,2015,10,13,1
1011,2015-10-14,359494.028,403558.60978571424,2015,10,14,2
1012,2015-10-15,297623.11,411862.7076428571,2015,10,15,3
1013,2015-10-16,374367.788,420037.0312142857,2015,10,16,4
1014,2015-10-17,539279.219,431235.2158571429,2015,10,17,5
1015,2015-10-18,605521.328,442439.85835714283,2015,10,18,6
1016,2015-10-19,364622.408,447052.9471428571,2015,10,19,0
1017,2015-10-20,333284.541,449481.1337142857,2015,10,20,1
1018,2015-10-21,363478.502,450957.4048571429,2015,10,21,2
1019,2015-10-22,287727.304,451804.27207142854,2015,10,22,3
1020,2015-10-23,352743.575,461292.6595714285,2015,10,23,4
1021,2015-10-24,486362.928,459063.88835714286,2015,10,24,5
1022,2015-10-25,568813.75,455562.1629285714,2015,10,25,6
1023,2015-10-26,331684.597,456554.84599999996,2015,10,26,0
1024,2015-10-27,307117.956,453771.2051428571,2015,10,27,1
1025,2015-10-28,317830.059,451767.728,2015,10,28,2
1026,2015-10-29,251850.903,442970.8922857143,2015,10,29,3
1027,2015-10-30,330451.183,436551.0097142857,2015,10,30,4
1028,2015-10-31,473819.943,426588.7550714286,2015,10,31,5
1029,2015-11-01,436472.045,415998.4237142857,2015,11,1,6
1030,2015-11-02,432642.442,410588.6274285714,2015,11,2,0
1031,2015-11-03,592789.375,408340.87585714285,2015,11,3,1
1032,2015-11-04,458693.644,406118.64014285716,2015,11,4,2
1033,2015-11-05,346256.039,404779.1647857143,2015,11,5,3
1034,2015-11-06,365909.497,395068.3776428572,2015,11,6,4
1035,2015-11-07,537616.485,396016.86928571435,2015,11,7,5
1036,2015-11-08,634841.801,398029.45971428574,2015,11,8,6
1037,2015-11-09,358905.358,395578.3091428572,2015,11,9,0
1038,2015-11-10,325796.959,398008.6452857143,2015,11,10,1
1039,2015-11-11,398707.34,395032.6475,2015,11,11,2
1040,2015-11-12,261699.035,391763.20414285717,2015,11,12,3
1041,2015-11-13,337457.528,388626.3037857143,2015,11,13,4
1042,2015-11-14,487578.975,383950.6412142857,2015,11,14,5
1043,2015-11-15,602473.007,371875.69242857146,2015,11,15,6
1044,2015-11-16,379983.857,376734.2662857143,2015,11,16,0
1045,2015-11-17,324786.743,395270.32585714286,2015,11,17,1
1046,2015-11-18,376526.749,402071.40742857143,2015,11,18,2
1047,2015-11-19,295039.096,406252.0313571429,2015,11,19,3
1048,2015-11-20,368323.629,407192.45435714285,2015,11,20,4
1049,2015-11-21,487027.825,410853.42271428567,2015,11,21,5
1050,2015-11-22,587871.071,415569.71207142854,2015,11,22,6
1051,2015-11-23,385868.537,417514.0521428571,2015,11,23,0
1052,2015-11-24,319132.172,418848.26664285717,2015,11,24,1
1053,2015-11-25,372097.811,424625.21528571425,2015,11,25,2
1054,2015-11-26,283607.059,425328.6532857143,2015,11,26,3
1055,2015-11-27,356223.125,425829.10649999994,2015,11,27,4
1056,2015-11-28,473878.274,426811.8945,2015,11,28,5
1057,2015-11-29,625070.116,438669.1060714285,2015,11,29,6
1058,2015-11-30,416656.949,434907.7785714286,2015,11,30,0
1059,2015-12-01,455654.537,415764.73342857143,2015,12,1,1
1060,2015-12-02,475230.687,409895.66949999996,2015,12,2,2
1061,2015-12-03,358847.323,406237.3164285714,2015,12,3,3
1062,2015-12-04,385285.965,406409.75442857144,2015,12,4,4
1063,2015-12-05,535378.798,402796.2787142857,2015,12,5,5
1064,2015-12-06,669345.602,399441.2265714286,2015,12,6,6
1065,2015-12-07,463354.83,401367.1679285714,2015,12,7,0
1066,2015-12-08,381382.005,400891.11171428574,2015,12,8,1
1067,2015-12-09,421498.387,398990.4310714286,2015,12,9,2
1068,2015-12-10,352801.99,400555.28992857144,2015,12,10,3
1069,2015-12-11,390901.11,401895.6897142857,2015,12,11,4
1070,2015-12-12,523294.185,400917.0682142857,2015,12,12,5
1071,2015-12-13,616150.421,402531.1474285714,2015,12,13,6
1072,2015-12-14,429264.37,405150.654,2015,12,14,0
1073,2015-12-15,407779.103,414498.35357142857,2015,12,15,1
1074,2015-12-16,473413.001,421548.63485714287,2015,12,16,2
1075,2015-12-17,418126.335,426106.3653571429,2015,12,17,3
1076,2015-12-18,471484.174,427317.9607857143,2015,12,18,4
1077,2015-12-19,596425.057,430771.60171428573,2015,12,19,5
1078,2015-12-20,652937.542,436591.21107142855,2015,12,20,6
1079,2015-12-21,577492.592,442125.94628571434,2015,12,21,0
1080,2015-12-22,586316.021,446572.36292857147,2015,12,22,1
1081,2015-12-23,618809.579,450100.97550000006,2015,12,23,2
1082,2015-12-24,533237.734,455043.47057142854,2015,12,24,3
1083,2015-12-26,491691.948,457520.4695,2015,12,26,5
1084,2015-12-27,447970.964,461050.1774285714,2015,12,27,6
1085,2015-12-28,405307.279,460413.05635714286,2015,12,28,0
1086,2015-12-29,431240.006,461313.58642857143,2015,12,29,1
1087,2015-12-30,524043.672,457893.9125714285,2015,12,30,2
1088,2015-12-31,435048.246,457764.07785714284,2015,12,31,3
1089,2016-01-02,600000.694,461998.293,2016,1,2,5
1090,2016-01-03,724214.678,468155.3079285714,2016,1,3,6
1091,2016-01-04,523293.178,472515.75499999995,2016,1,4,0
1092,2016-01-05,440129.749,471343.7507142857,2016,1,5,1
1093,2016-01-06,460890.867,479496.448,2016,1,6,2
1094,2016-01-07,352320.32,494134.592,2016,1,7,3
1095,2016-01-08,395226.596,508228.2485714285,2016,1,8,4
1096,2016-01-09,561240.701,521116.516,2016,1,9,5
1097,2016-01-10,637615.374,528315.8615714286,2016,1,10,6
1098,2016-01-11,374273.541,522935.6315,2016,1,11,0
1099,2016-01-12,333587.093,507875.40707142855,2016,1,12,1
1100,2016-01-13,354083.164,508016.52392857143,2016,1,13,2
1101,2016-01-14,298025.862,516321.136,2016,1,14,3
1102,2016-01-15,361664.325,513580.79635714286,2016,1,15,4
1103,2016-01-16,536400.822,526571.8219999999,2016,1,16,5
1104,2016-01-17,604403.702,544624.0008571428,2016,1,17,6
1105,2016-01-18,377118.931,539400.2952142857,2016,1,18,0
1106,2016-01-19,330080.865,524199.7385714286,2016,1,19,1
1107,2016-01-20,403822.609,515871.0439285714,2016,1,20,2
1108,2016-01-21,288000.206,499157.0652857143,2016,1,21,3
1109,2016-01-22,353741.277,483186.8522142857,2016,1,22,4
1110,2016-01-23,505813.784,485187.06414285715,2016,1,23,5
1111,2016-01-24,566861.89,495610.166,2016,1,24,6
1112,2016-01-25,356751.244,490346.0643571429,2016,1,25,0
1113,2016-01-26,313718.564,485223.1939285714,2016,1,26,1
1114,2016-01-27,355231.011,479711.9909285715,2016,1,27,2
1115,2016-01-28,278208.999,463567.86164285714,2016,1,28,3
1116,2016-01-29,353267.02,458326.153,2016,1,29,4
1117,2016-01-30,548497.122,453783.30500000005,2016,1,30,5
1118,2016-01-31,641259.739,445225.3781428571,2016,1,31,6
1119,2016-02-01,467963.232,434784.3605,2016,2,1,0
1120,2016-02-02,391980.092,426923.7259285714,2016,2,2,1
1121,2016-02-03,415720.412,422847.4217857143,2016,2,3,2
1122,2016-02-04,336898.984,418253.1279285714,2016,2,4,3
1123,2016-02-05,386387.298,415289.89085714286,2016,2,5,4
1124,2016-02-06,480942.89,411330.82535714284,2016,2,6,5
1125,2016-02-07,376087.762,406277.0050714286,2016,2,7,6
1126,2016-02-08,377850.64,405025.41242857144,2016,2,8,0
1127,2016-02-09,451180.027,403606.2317857143,2016,2,9,1
1128,2016-02-10,405046.217,403688.2208571428,2016,2,10,2
1129,2016-02-11,327864.376,402272.73064285715,2016,2,11,3
1130,2016-02-12,369286.837,401672.9231428571,2016,2,12,4
1131,2016-02-13,469298.466,402536.9445714285,2016,2,13,5
1132,2016-02-14,551762.47,405169.51864285715,2016,2,14,6
1133,2016-02-15,406027.013,411658.3972857143,2016,2,15,0
1134,2016-02-16,374656.837,416079.7706428571,2016,2,16,1
1135,2016-02-17,402294.185,416929.6137142857,2016,2,17,2
1136,2016-02-18,290092.652,420422.3835714286,2016,2,18,3
1137,2016-02-19,365814.864,422754.2422142857,2016,2,19,4
1138,2016-02-20,497398.08,420977.7497857143,2016,2,20,5
1139,2016-02-21,589940.059,407351.0263571429,2016,2,21,6
1140,2016-02-22,370218.77,408858.12607142853,2016,2,22,0
1141,2016-02-23,329541.248,418676.802,2016,2,23,1
1142,2016-02-24,367896.334,422235.031,2016,2,24,2
1143,2016-02-25,288444.346,425781.8436428571,2016,2,25,3
1144,2016-02-26,348060.12,426926.11628571426,2016,2,26,4
1145,2016-02-27,515084.813,421269.0694285714,2016,2,27,5
1146,2016-02-28,592924.807,414876.4073571429,2016,2,28,6
1147,2016-02-29,390852.942,410452.39171428565,2016,2,29,0
1148,2016-03-01,468401.335,409215.0163571429,2016,3,1,1
1149,2016-03-02,480517.263,408256.00014285714,2016,3,2,2
1150,2016-03-03,353175.311,404912.6907142857,2016,3,3,3
1151,2016-03-04,404803.885,403443.23114285717,2016,3,4,4
1152,2016-03-05,590481.105,404618.6018571429,2016,3,5,5
1153,2016-03-06,656406.319,419893.76592857146,2016,3,6,6
1154,2016-03-07,395716.864,419348.63235714287,2016,3,7,0
1155,2016-03-08,336640.439,410660.1481428571,2016,3,8,1
1156,2016-03-09,376623.072,408006.58507142856,2016,3,9,2
1157,2016-03-10,295022.82,405190.8686428571,2016,3,10,3
1158,2016-03-11,357798.983,403674.67457142856,2016,3,11,4
1159,2016-03-12,505821.412,406945.1279285714,2016,3,12,5
1160,2016-03-13,565122.78,409885.29485714284,2016,3,13,6
1161,2016-03-14,350167.133,408801.43264285714,2016,3,14,0
1162,2016-03-15,341685.14,415497.4682142857,2016,3,15,1
1163,2016-03-16,403023.209,421084.8309285714,2016,3,16,2
1164,2016-03-17,302559.277,425590.7351428571,2016,3,17,3
1165,2016-03-18,363145.19,428375.6652142857,2016,3,18,4
1166,2016-03-19,488611.748,435024.4527142857,2016,3,19,5
1167,2016-03-20,542699.805,439772.0427142857,2016,3,20,6
1168,2016-03-21,360903.716,441593.3351428571,2016,3,21,0
1169,2016-03-22,300458.132,442100.4202142857,2016,3,22,1
1170,2016-03-23,377427.169,442723.75864285714,2016,3,23,2
1171,2016-03-24,333202.795,443193.6496428572,2016,3,24,3
1172,2016-03-25,341544.597,443889.2827142858,2016,3,25,4
1173,2016-03-26,443972.217,443227.6112142857,2016,3,26,5
1174,2016-03-27,497306.961,441241.7521428572,2016,3,27,6
1175,2016-03-28,350017.806,438335.6229285715,2016,3,28,0
1176,2016-03-29,318446.469,429284.4661428571,2016,3,29,1
1177,2016-03-30,353823.848,423749.1765714286,2016,3,30,2
1178,2016-03-31,333513.776,420133.74557142856,2016,3,31,3
1179,2016-04-01,463464.448,417158.1245,2016,4,1,4
1180,2016-04-02,662771.683,409881.7418571428,2016,4,2,5
1181,2016-04-03,777635.653,401759.84800000006,2016,4,3,6
1182,2016-04-04,432228.84,399273.1945714286,2016,4,4,0
1183,2016-04-05,379148.493,396688.74407142855,2016,4,5,1
1184,2016-04-06,408562.399,396746.1795714286,2016,4,6,2
1185,2016-04-07,315344.308,399473.3206428572,2016,4,7,3
1186,2016-04-08,379869.23,398312.2930714286,2016,4,8,4
1187,2016-04-09,525681.675,393894.4934285715,2016,4,9,5
1188,2016-04-10,615886.716,389050.5063571428,2016,4,10,6
1189,2016-04-11,361546.736,389039.84014285717,2016,4,11,0
1190,2016-04-12,346025.964,387379.9350714286,2016,4,12,1
1191,2016-04-13,365172.225,383865.695,2016,4,13,2
1192,2016-04-14,286234.455,386076.73064285715,2016,4,14,3
1193,2016-04-15,360473.683,393242.3919285714,2016,4,15,4
1194,2016-04-16,485494.686,405682.3872857143,2016,4,16,5
1195,2016-04-17,758259.131,422463.51928571425,2016,4,17,6
1196,2016-04-18,733211.438,427558.171,2016,4,18,0
1197,2016-04-19,598701.937,433178.9110714286,2016,4,19,1
1198,2016-04-20,574309.408,435402.8560714285,2016,4,20,2
1199,2016-04-21,607436.503,434127.24985714286,2016,4,21,3
1200,2016-04-22,455092.459,436864.72364285716,2016,4,22,4
1201,2016-04-23,566246.065,442701.1135,2016,4,23,5
1202,2016-04-24,607025.331,451171.096,2016,4,24,6
1203,2016-04-25,360556.844,451994.59099999996,2016,4,25,0
1204,2016-04-26,395416.142,453964.55492857145,2016,4,26,1
1205,2016-04-27,367973.354,454775.1532857143,2016,4,27,2
1206,2016-04-28,282274.857,451398.05892857147,2016,4,28,3
1207,2016-04-29,382455.583,444041.5757142858,2016,4,29,4
1208,2016-04-30,588470.203,431378.93307142856,2016,4,30,5
1209,2016-05-01,726919.812,429994.8957857143,2016,5,1,6
1210,2016-05-02,576447.838,451493.6527857143,2016,5,2,0
1211,2016-05-03,410174.117,467176.04164285713,2016,5,3,1
1212,2016-05-04,436490.803,479015.1137142857,2016,5,4,2
1213,2016-05-05,336640.725,499878.84192857146,2016,5,5,3
1214,2016-05-06,412194.02,505251.9297142857,2016,5,6,4
1215,2016-05-07,583969.571,508149.3861428571,2016,5,7,5
1216,2016-05-08,430678.641,507516.43007142853,2016,5,8,6
1217,2016-05-09,407555.072,507445.7235,2016,5,9,0
1218,2016-05-10,341508.571,510973.5933571429,2016,5,10,1
1219,2016-05-11,396695.161,511173.674,2016,5,11,2
1220,2016-05-12,327221.532,510890.8455714286,2016,5,12,3
1221,2016-05-13,357535.922,512460.98128571425,2016,5,13,4
1222,2016-05-14,505352.295,519816.3753571428,2016,5,14,5
1223,2016-05-15,591819.678,517577.8525714286,2016,5,15,6
1224,2016-05-16,392385.43,506380.45257142856,2016,5,16,0
1225,2016-05-17,334703.421,492914.1797142857,2016,5,17,1
1226,2016-05-18,376803.178,483069.9936428572,2016,5,18,2
1227,2016-05-19,302710.703,463727.4380714285,2016,5,19,3
1228,2016-05-20,383055.9,460663.2638571429,2016,5,20,4
1229,2016-05-21,492384.973,461929.22857142857,2016,5,21,5
1230,2016-05-22,570427.538,449333.0364285715,2016,5,22,6
1231,2016-05-23,371079.273,452690.05271428573,2016,5,23,0
1232,2016-05-24,298319.92,448839.5119285714,2016,5,24,1
1233,2016-05-25,343448.913,450891.0695714286,2016,5,25,2
1234,2016-05-26,300307.374,454101.5463571428,2016,5,26,3
1235,2016-05-27,467630.962,452321.5705714286,2016,5,27,4
1236,2016-05-28,434441.291,446384.57714285713,2016,5,28,5
1237,2016-05-29,529404.537,436734.5675714286,2016,5,29,6
1238,2016-05-30,405086.612,423587.2527142857,2016,5,30,0
1239,2016-05-31,505375.119,418196.4887142857,2016,5,31,1
1240,2016-06-01,438254.808,413933.08692857146,2016,6,1,2
1241,2016-06-02,366658.95,411509.5139285714,2016,6,2,3
1242,2016-06-03,405301.435,409428.21964285715,2016,6,3,4
1243,2016-06-04,548177.721,402886.46264285716,2016,6,4,5
1244,2016-06-05,626164.478,412868.5267142857,2016,6,5,6
1245,2016-06-06,398302.353,410263.1125,2016,6,6,0
1246,2016-06-07,339516.113,407178.2088571429,2016,6,7,1
1247,2016-06-08,379247.569,403374.90542857145,2016,6,8,2
1248,2016-06-09,289516.156,401452.4655714286,2016,6,9,3
1249,2016-06-10,352132.064,409316.397,2016,6,10,4
1250,2016-06-11,456281.023,404251.3252857143,2016,6,11,5
1251,2016-06-12,516675.981,399793.1009285714,2016,6,12,6
1252,2016-06-13,373675.464,400700.3282142857,2016,6,13,0
1253,2016-06-14,312856.991,412891.16378571425,2016,6,14,1
1254,2016-06-15,375318.463,417280.5659285714,2016,6,15,2
1255,2016-06-16,323141.565,421848.29785714287,2016,6,16,3
1256,2016-06-17,418650.398,423437.26464285713,2016,6,17,4
1257,2016-06-18,530918.407,427422.46092857147,2016,6,18,5
1258,2016-06-19,448298.005,431403.67092857143,2016,6,19,6
1259,2016-06-20,384105.862,433348.1766428571,2016,6,20,0
1260,2016-06-21,339030.473,436290.76185714285,2016,6,21,1
1261,2016-06-22,362372.899,438847.8087142858,2016,6,22,2
1262,2016-06-23,293393.904,438077.00742857147,2016,6,23,3
1263,2016-06-24,350778.407,429827.08614285715,2016,6,24,4
1264,2016-06-25,470979.477,431387.067,2016,6,25,5
1265,2016-06-26,527770.763,430477.88442857144,2016,6,26,6
1266,2016-06-27,374150.745,428234.231,2016,6,27,0
1267,2016-06-28,304862.31,414482.9361428572,2016,6,28,1
1268,2016-06-29,340076.087,409987.4829285714,2016,6,29,2
1269,2016-06-30,286655.618,406879.0982857143,2016,6,30,3
1270,2016-07-01,461741.238,407832.59564285714,2016,7,1,4
1271,2016-07-02,572743.472,406599.7875,2016,7,2,5
1272,2016-07-03,608798.577,393895.03942857136,2016,7,3,6
1273,2016-07-04,466160.433,392881.00435714284,2016,7,4,0
1274,2016-07-05,377913.464,392846.3157857143,2016,7,5,1
1275,2016-07-06,410742.703,391640.98221428564,2016,7,6,2
1276,2016-07-07,313421.225,391917.9642142857,2016,7,7,3
1277,2016-07-08,383011.313,391821.27442857146,2016,7,8,4
1278,2016-07-09,465985.645,392871.164,2016,7,9,5
1279,2016-07-10,500112.297,393663.6484285714,2016,7,10,6
1280,2016-07-11,359535.836,393697.5970714286,2016,7,11,0
1281,2016-07-12,320359.031,393126.54842857143,2016,7,12,1
1282,2016-07-13,347832.461,390609.2358571428,2016,7,13,2
1283,2016-07-14,277695.556,388003.0967857143,2016,7,14,3
1284,2016-07-15,361476.009,391081.0139285714,2016,7,15,4
1285,2016-07-16,468646.988,394068.5185714286,2016,7,16,5
1286,2016-07-17,493292.879,405532.8451428572,2016,7,17,6
1287,2016-07-18,362288.118,411393.8859285714,2016,7,18,0
1288,2016-07-19,319602.28,414171.2424285714,2016,7,19,1
1289,2016-07-20,365259.807,417626.2284285715,2016,7,20,2
1290,2016-07-21,308444.051,419056.7513571429,2016,7,21,3
1291,2016-07-22,354514.624,421359.1017857143,2016,7,22,4
1292,2016-07-23,432444.687,421002.39949999994,2016,7,23,5
1293,2016-07-24,471421.705,419026.7947857143,2016,7,24,6
1294,2016-07-25,354865.16,417982.87271428574,2016,7,25,0
1295,2016-07-26,304890.971,419089.7813571428,2016,7,26,1
1296,2016-07-27,349297.384,419643.80807142856,2016,7,27,2
1297,2016-07-28,277917.608,419003.8036428572,2016,7,28,3
1298,2016-07-29,356431.599,411842.00157142855,2016,7,29,4
1299,2016-07-30,473099.404,404406.5384285714,2016,7,30,5
1300,2016-07-31,527954.832,396156.1314285714,2016,7,31,6
1301,2016-08-01,466867.879,388736.6803571429,2016,8,1,0
1302,2016-08-02,394504.813,384571.5957857143,2016,8,2,1
1303,2016-08-03,419023.25,381322.8175,2016,8,3,2
1304,2016-08-04,328737.873,380967.30507142853,2016,8,4,3
1305,2016-08-05,385499.247,378931.82728571433,2016,8,5,4
1306,2016-08-06,453629.657,376536.0445714286,2016,8,6,5
1307,2016-08-07,480066.993,374486.7165714285,2016,8,7,6
1308,2016-08-08,372139.976,374153.0968571428,2016,8,8,0
1309,2016-08-09,314227.85,373048.23542857135,2016,8,9,1
1310,2016-08-10,350280.398,373152.87278571434,2016,8,10,2
1311,2016-08-11,310392.834,373168.7336428572,2016,8,11,3
1312,2016-08-12,392851.775,372808.4186428571,2016,8,12,4
1313,2016-08-13,365451.311,373126.44835714286,2016,8,13,5
1314,2016-08-14,396912.586,375602.30214285717,2016,8,14,6
1315,2016-08-15,364645.871,383072.2850714285,2016,8,15,0
1316,2016-08-16,369110.057,388422.466,2016,8,16,1
1317,2016-08-17,383001.778,392262.71192857146,2016,8,17,2
1318,2016-08-18,291589.301,393712.2706428572,2016,8,18,3
1319,2016-08-19,360458.113,395925.45800000004,2016,8,19,4
1320,2016-08-20,441714.904,397438.67014285707,2016,8,20,5
1321,2016-08-21,473626.176,398056.1907142857,2016,8,21,6
1322,2016-08-22,374471.363,399290.10614285717,2016,8,22,0
1323,2016-08-23,334228.013,399957.0260714286,2016,8,23,1
1324,2016-08-24,357303.803,400027.24135714286,2016,8,24,2
1325,2016-08-25,289464.553,402346.9003571429,2016,8,25,3
1326,2016-08-26,354701.273,404948.34150000004,2016,8,26,4
1327,2016-08-27,419565.347,397259.192,2016,8,27,5
1328,2016-08-28,465836.997,387899.0315714286,2016,8,28,6
1329,2016-08-29,348012.918,380597.4595714286,2016,8,29,0
1330,2016-08-30,315536.5,378783.54842857143,2016,8,30,1
1331,2016-08-31,387690.419,376210.58614285715,2016,8,31,2
1332,2016-09-01,358074.996,373557.1167142857,2016,9,1,3
1333,2016-09-02,467590.131,371768.46428571426,2016,9,2,4
1334,2016-09-03,586909.542,370917.41050000006,2016,9,3,5
1335,2016-09-04,616427.24,370457.3521428571,2016,9,4,6
1336,2016-09-05,441514.04,370623.87978571426,2016,9,5,0
1337,2016-09-06,398499.233,372052.4628571429,2016,9,6,1
1338,2016-09-07,417547.3,372554.1346428571,2016,9,7,2
1339,2016-09-08,325860.959,371059.2574285714,2016,9,8,3
1340,2016-09-09,368710.325,368334.2215714286,2016,9,9,4
1341,2016-09-10,522037.95,372199.50985714287,2016,9,10,5
1342,2016-09-11,592226.489,377122.68207142863,2016,9,11,6
1343,2016-09-12,359018.389,375934.614,2016,9,12,0
1344,2016-09-13,305653.304,372107.93135714286,2016,9,13,1
1345,2016-09-14,341224.709,372442.83428571426,2016,9,14,2
1346,2016-09-15,293501.223,377191.8125,2016,9,15,3
1347,2016-09-16,375220.569,384844.0995,2016,9,16,4
1348,2016-09-17,505287.727,395215.14507142856,2016,9,17,5
1349,2016-09-18,583639.436,405415.22107142856,2016,9,18,6
